0,1
-6.794640829687427,-6.95778108538717
-6.656998579548478,-6.790321819153999
5.08654036624548,2.033973997070661
-2.7388780728228723,8.589363943465926
-2.638993298734553,8.262714651639268
-6.862523253682145,-6.799531909616969
4.944037117032872,2.4616382801677905
5.372940975990087,2.250360464659126
4.81901014347983,3.0644820279198077
5.605086009434787,1.3196211471509431
-2.340396292015149,8.808347645137088
-6.3092699854253675,-6.898307837420333
-2.409667775266015,8.714177689618925
5.374532121029952,0.7167692010421902
5.130097960278157,1.130437233401807
5.610356996211448,2.086543214852656
-2.900824269220869,8.853255370095484
-2.2356489324677313,8.913189801981375
-2.0216377563438748,8.940757437447251
-2.345733936170669,8.90473586379389
4.6121309263186765,2.1605414699699486
-6.758508164050287,-6.8873682751932215
-6.972037476406992,-6.646211433595145
-7.516183660853849,-7.062456189404276
4.14136641508829,1.5287879886125282
-2.4813351669084027,9.561381887433797
-2.859060377049043,9.121276083565432
-2.8476586232057297,9.320124272618756
4.783794157150884,3.0867715130164113
4.853519048923508,2.684874320439482
-6.748545740227365,-6.522915710840044
-7.306170391173823,-6.4297094976893
4.619857269231987,2.6273827233009617
-2.2482268402443015,9.162778464814915
-3.0846944117639015,9.202135137371158
-6.791559811501282,-7.287084134662968
-7.053784226092687,-6.703536071949764
4.1957192148735425,3.478095339493204
-6.726266411293776,-6.468012029727059
-6.866546457239534,-6.371594281146721
-1.5681853748152332,9.68699615127581
4.118744433336543,1.5860610166972746
-2.753000735088997,8.798007034288512
-6.9800597907832325,-7.001204132248546
-1.5847195755800776,9.5775686429722
-6.086324187046159,-7.331000691794492
-2.8345189076136634,8.770723436315974
-2.4595314703381375,9.389979689884216
-7.442178932044993,-6.845601769531721
4.5837462670611835,0.6444009371279389
-7.080349012749245,-6.568138187057124
-2.059397685336125,9.167935888636626
4.966481040799679,0.6111028005504595
-7.111490491498353,-6.757993907138586
-2.1533901840083054,8.451965082279386
-7.5203294553448785,-5.938785033177949
-3.0403494799158026,9.251082343515913
-2.0803678114517403,8.934316863216608
-2.9916593533428024,9.35731185819754
5.977936745698264,2.308384891433568
